ds,yhat,yhat_lower,yhat_upper
2021-01-22,5.364628217836136,5.235778687637211,5.493784050717212
2021-01-25,5.371510823438477,5.23766820781735,5.503233564350269
2021-01-26,5.369740884625532,5.236034361441386,5.497249414727491
2021-01-27,5.3700877963138005,5.235360081370687,5.499165013210895
2021-01-28,5.367127771208531,5.240301399055277,5.4966590005821585
2021-01-29,5.369369114152929,5.249470795366372,5.502382763993055
2021-02-01,5.3778692209480665,5.244454083505796,5.506003125857151
2021-02-02,5.376832738996219,5.254924245291366,5.510043764650264
2021-02-03,5.378012781062791,5.2519202666087,5.502432327071037
2021-02-04,5.375990515508487,5.23133370952835,5.505173477047806
2021-02-05,5.379280954162159,5.2546510117016885,5.505574877272337
2021-02-08,5.391677534379501,5.2581186497248575,5.517835270148087
2021-02-09,5.392216477604862,5.2606664451954925,5.514778937552536
2021-02-10,5.395120903128232,5.255511975642201,5.513598614380278
2021-02-11,5.394975053690705,5.271331388979792,5.526054361556731
2021-02-12,5.40029374562498,5.274307038171462,5.51971816785957
2021-02-17,5.4282420467112615,5.2973504550785675,5.557469882001255
2021-02-18,5.430778967856435,5.298990999261858,5.564519700768632
2021-02-19,5.43879904327784,5.306812321429485,5.573202482850899
2021-02-22,5.465933552928373,5.338772125678373,5.598420159780024
2021-02-23,5.471369777343539,5.352051250565826,5.599917706422237
2021-02-24,5.479046753716791,5.35587412972795,5.606480336957178
2021-02-25,5.4834700406462265,5.360208860321834,5.616847719983789
2021-02-26,5.4930721634946496,5.360777887119925,5.619182294299923
2021-03-01,5.522697728881783,5.4000067761700725,5.651557381934808
2021-03-02,5.528094991588819,5.392714447366101,5.650977376699659
2021-03-03,5.535256472780698,5.419278188743716,5.662420010426103
2021-03-04,5.538674958978036,5.409775887025857,5.671476445429373
2021-03-05,5.546779596553916,5.418755343997849,5.66882168251704
2021-03-08,5.569073721091236,5.447916759061858,5.691506252747454
2021-03-09,5.571171253935281,5.446136368795206,5.699875245442173
2021-03-10,5.5746752652724885,5.448096072132125,5.69801612690516
2021-03-11,5.574134539852167,5.444680417231681,5.703855129425759
2021-03-12,5.578042231065169,5.444458336693075,5.706203022180298
2021-03-15,5.587052762985361,5.456495217741713,5.714746032112518
2021-03-16,5.58475667002156,5.457270364891692,5.713427688761534
2021-03-17,5.584021102363132,5.45805806048411,5.714470096641706
2021-03-18,5.579475792896923,5.456994805938404,5.704737947953401
2021-03-19,5.579691436166995,5.453636097336266,5.707605055316534
2021-03-22,5.580187879977546,5.458855872881475,5.708360134772459
2021-03-23,5.576095807803731,5.443781300645132,5.70503994018783
2021-03-24,5.574153957812753,5.446986879486217,5.697675769340888
2021-03-25,5.569015750226657,5.440047621767483,5.68684602907412
2021-03-26,5.5692628407028755,5.4517823687668265,5.703032925594689
2021-03-29,5.5489676022025805,5.421032739324298,5.67851996970101
2021-03-30,5.539071607090221,5.407793592536835,5.6686869604820505
2021-03-31,5.531812429787959,5.402401024442493,5.668380472446506
2021-04-01,5.521781401562983,5.391026643090849,5.650475858070205
2021-04-05,5.509435963294518,5.380410962567537,5.63256830772312
2021-04-06,5.503770293000917,5.376802066877431,5.6333669400658675
2021-04-07,5.500669343711796,5.366956403496077,5.625849885252942
2021-04-08,5.49463891769225,5.367620039554634,5.62395227314452
2021-04-09,5.494108711980686,5.369951445120988,5.615794037272972
2021-04-12,5.49520435965015,5.368995852046085,5.6312090140335185
2021-04-13,5.491686616687242,5.367355451268895,5.608200879294381
2021-04-14,5.490215094633868,5.355959591415816,5.609324858499564
2021-04-15,5.4852730019958775,5.3561854315329915,5.609559987075249
2021-04-16,5.485280050592544,5.357901317181404,5.610734743076188
2021-04-19,5.48476847758455,5.359316015729775,5.613974468331298
2021-04-20,5.479730149053236,5.348076192835783,5.614717640922532
2021-04-22,5.469065207430376,5.348242343020488,5.605576640713199
2021-04-23,5.4664595139986085,5.345451305758781,5.593106455183484
2021-04-26,5.456975439620008,5.329048985320427,5.585216946006507
2021-04-27,5.448806936449718,5.327659501952126,5.573757690772793
2021-04-28,5.44231051151564,5.323262533589909,5.570583598221131
2021-04-29,5.432090596098821,5.300425092745712,5.566085170140008
2021-04-30,5.426689418715845,5.290226657034941,5.554958109581705
2021-05-03,5.410351434223725,5.279344228928449,5.537292860460601
2021-05-04,5.400529321451965,5.27298312530399,5.528890715445938
2021-05-05,5.392730777587368,5.26786039121402,5.514021011084276
2021-05-06,5.381566749312321,5.2446667390776085,5.506861387234129
2021-05-07,5.3755760573244595,5.2448100131208015,5.501395935410554
2021-05-10,5.359425482855036,5.23507459529049,5.489125815848819
2021-05-11,5.350220761249882,5.2210225208039915,5.479659068006265
2021-05-12,5.343252558921242,5.2118026075678,5.472585236832868
2021-05-13,5.333086339027217,5.204715303321929,5.463434278204053
2021-05-14,5.328212991350251,5.209921607500603,5.449314054219132
2021-05-17,5.315648018038838,5.179455534557554,5.434786647616868
2021-05-18,5.307564181509663,5.175628795967603,5.434241336555189
2021-05-19,5.301612984536096,5.176059534099633,5.438074424740903
2021-05-20,5.292327999441696,5.1675064317360215,5.423085295919209
2021-05-21,5.28817500336275,5.1715210200629045,5.41929223225776
2021-05-24,5.276668987710816,5.1464326048516025,5.397638833532259
2021-05-25,5.268565258133604,5.143512554767437,5.397702013577099
2021-05-26,5.262859298115394,5.126648117335257,5.3920901642613694
2021-05-27,5.253671679834726,5.125281800410976,5.386358306610019
2021-05-28,5.249496137786116,5.1238747413517505,5.383797142832056
2021-05-31,5.2375598531374425,5.11974238184485,5.364149646989877
2021-06-01,5.229328395874243,5.099256913148832,5.347634086195215
2021-06-02,5.223140704707587,5.098605936769268,5.352204239579621
2021-06-04,5.209226577859428,5.080740937390557,5.346180824041498
2021-06-07,5.198057584977312,5.076568429352841,5.32403845237165
2021-06-08,5.190623055745739,5.070585140695237,5.321743096440145
2021-06-09,5.185532925485811,5.052506137130028,5.310254332431848
2021-06-10,5.177392568295455,5.045167169770978,5.303413662091417
2021-06-11,5.174736253445117,5.05025098313782,5.311852417920358
2021-06-14,5.170422173081108,5.039116474744004,5.292696635601632
2021-06-15,5.165767685687917,5.040093788917756,5.291059325723512
2021-06-16,5.163650020616131,5.03763545887667,5.282235473365815
2021-06-17,5.15863340931015,5.0398661176342205,5.284385952336016
2021-06-18,5.159206977923251,5.034632554284444,5.287129870378257
2021-06-21,5.16473190508679,5.049934194477361,5.29468058186735
2021-06-22,5.163240730499299,5.035602528144507,5.283573828341131
2021-06-23,5.164147461361535,5.031295265556246,5.28594011300225
2021-06-24,5.161971647896777,5.035066784214471,5.290677691269667
2021-06-25,5.16516165584166,5.036685278772852,5.289654068676203
2021-06-28,5.1768576874715935,5.05407635354592,5.309827184552999
2021-06-29,5.176782738873747,5.053901723275106,5.292051735158135
2021-06-30,5.178760474343337,5.04813379045545,5.304531159980438
2021-07-01,5.177305328730659,5.043268567398737,5.304008812911058
2021-07-02,5.180866901059874,5.056816705757055,5.302787409079186
2021-07-05,5.1916823946286295,5.063470503674798,5.315577597048009
2021-07-06,5.19070701851656,5.066381685811528,5.323317552176843
2021-07-07,5.191519976539514,5.062810086113721,5.3030796000921185
2021-07-08,5.188663484722339,5.056526016526886,5.312592974100747
2021-07-09,5.190616598100606,5.068177785486828,5.3106107196501435
2021-07-12,5.1956659104173655,5.059741270819616,5.3303147742031145
2021-07-13,5.192552449860265,5.062797221434298,5.323122477063556
2021-07-14,5.191164200901812,5.072035569959933,5.31474452080945
2021-07-15,5.186066836567516,5.060050987401778,5.312279420217426
2021-07-16,5.185760019141374,5.061775349483795,5.308096793345609
2021-07-19,5.184075175579786,5.061620011257241,5.312805757700446
2021-07-20,5.178770300175439,5.053928120630888,5.300203520533332
2021-07-21,5.175229355109971,5.046184673430269,5.293702025217309
2021-07-22,5.168021751676655,5.028236792350238,5.298388072676465
2021-07-23,5.172536438871094,5.042065999199145,5.295870909998484
2021-07-26,5.185588528910839,5.0625006459251445,5.315209480757659
2021-07-27,5.185287578033364,5.056485094434859,5.315105926412108
2021-07-28,5.186798091908533,5.054040283206546,5.321268814009631
2021-07-29,5.184692291612565,5.059628415396489,5.311627991669904
2021-07-30,5.187476367831002,5.056215414314935,5.32965023440077
2021-08-02,5.195740516178814,5.074909750120293,5.320120206212167
2021-08-03,5.194013367117417,5.06981510419223,5.3155430208612895
2021-08-04,5.194204849857124,5.072503102308075,5.321947035588747
2021-08-05,5.19090278444921,5.066453279164883,5.310471991137964
2021-08-06,5.192629850135895,5.070188997338959,5.312363297939138
2021-08-09,5.198724591666635,5.070977158548408,5.322816870915282
2021-08-10,5.196659357683634,5.062146910654674,5.3245573302024
2021-08-11,5.196726345488577,5.070573858341633,5.321090954894567
2021-08-12,5.193521858465885,5.059597281964599,5.328994069805867
2021-08-13,5.1955734030531024,5.060710556540258,5.325901339628407
2021-08-16,5.203985970657787,5.087116284541483,5.327896611989777
2021-08-17,5.203111658700091,5.074234878326759,5.339008513837077
2021-08-18,5.204551211890118,5.072259305529889,5.325234648631664
2021-08-19,5.202876985748136,5.073800828276843,5.326217312493465
2021-08-20,5.206587972835318,5.083430512736113,5.333735305203881
2021-08-23,5.220412020051597,5.099215757328878,5.339565979262169
2021-08-24,5.221358306344028,5.08893287858343,5.340650580191397
2021-08-25,5.224559466886593,5.0959031226380365,5.357352074620424
2021-08-26,5.22454750918736,5.096985799785079,5.360990874805524
2021-08-27,5.229782723229173,5.107074774978865,5.356304698397667
2021-08-30,5.247013066972557,5.125491781581571,5.378165064659806
2021-08-31,5.248617210466598,5.115124489568952,5.370234380224188
2021-09-01,5.25220840514228,5.131090292156827,5.37612454929396
2021-09-02,5.252312106278306,5.13052269846648,5.382035844414265
2021-09-03,5.257390079737101,5.131895003783104,5.380083421908884
2021-09-06,5.27265090126027,5.145966510306102,5.394795729555294
2021-09-08,5.275566390011574,5.150408221227744,5.400096992921155
2021-09-09,5.274362860628896,5.147829789426761,5.408614023699445
2021-09-10,5.278090517487458,5.157249054689039,5.404512617168638
2021-09-13,5.289617128580099,5.156367698923508,5.418583899066577
2021-09-14,5.289211276800595,5.164580567420931,5.420335592376859
2021-09-15,5.290896721225694,5.16364526327887,5.416103970763666
2021-09-16,5.289298730597345,5.163167549411677,5.418555636741152
2021-09-17,5.292978252196239,5.156100066618924,5.421576350542428
2021-09-20,5.306786615615371,5.178690892623533,5.42956133957347
2021-09-21,5.308018290445927,5.178561416007515,5.431636337229739
2021-09-22,5.3117865838632214,5.181928274373496,5.441417809795773
2021-09-23,5.312703244030161,5.179211036859544,5.43134349592936
2021-09-24,5.3193036372878035,5.198122547051037,5.444674193806857
2021-09-27,5.343881555332688,5.21873856468489,5.469836595592157
2021-09-28,5.3491754427200044,5.217851859231358,5.468422427297848
2021-09-29,5.3571211506668375,5.233521454547578,5.491494734646635
2021-09-30,5.362247339456366,5.228785005063955,5.490492650746981
2021-10-01,5.373001781146806,5.240232635572566,5.5025417592065455
2021-10-04,5.408808542909132,5.286107662925848,5.538490046670504
2021-10-05,5.417141147204389,5.295883688378633,5.547827402595027
2021-10-06,5.427638051839306,5.286969921544603,5.551663671207032
2021-10-07,5.434757804845111,5.313577243715514,5.5658258593855185
2021-10-08,5.446888203514868,5.317514672753045,5.565474700140298
2021-10-11,5.48270295424058,5.359673594241405,5.615447479058136
2021-10-13,5.497939432327351,5.371244626571805,5.61763726643096
2021-10-14,5.50221400929545,5.371360922714849,5.626002539763593
2021-10-15,5.510850051429772,5.385868662126915,5.639755847060131
2021-10-18,5.532913488060791,5.402647865122286,5.659688360121095
2021-10-19,5.534406016507604,5.423878823963711,5.66294173569206
2021-10-20,5.5370985731410824,5.403101261587811,5.662038441242962
2021-10-21,5.5355832553516455,5.40496915865548,5.664959512512939
2021-10-22,5.5384009019355105,5.407969109340059,5.665770904637529
2021-10-25,5.543965315084434,5.41074689826351,5.677904323866602
2021-10-26,5.54063830381051,5.414637463858269,5.67354575132188
2021-10-27,5.539016458894162,5.410091906315156,5.669241166722128
2021-10-28,5.5337768330455095,5.4094176666166645,5.659511862330717
2021-10-29,5.533533080902096,5.402368599615642,5.661515711994715
2021-11-01,5.534405504938467,5.413749446564175,5.661857695763637
2021-11-03,5.5303106421961195,5.404783154818232,5.655531858532171
2021-11-04,5.52667780932196,5.395198008881271,5.647648033475175
2021-11-05,5.528783057493061,5.4089980524255425,5.662926144909134
2021-11-08,5.540570119732851,5.423937217359661,5.66791621563012
2021-11-09,5.541941343824461,5.422023389861493,5.665225456837552
2021-11-10,5.546183635769357,5.422483614114361,5.666953700671355
2021-11-11,5.5478519604300836,5.424100604312138,5.664524362996404
2021-11-12,5.555418883309446,5.432960691632222,5.677291208227525
2021-11-16,5.589972182060924,5.453004862351652,5.720028387732784
2021-11-17,5.598973371934406,5.469161955172919,5.728108965890346
2021-11-18,5.596750993501289,5.470275909894689,5.728165635678019
2021-11-19,5.599962896662422,5.47294777379331,5.729559239110986
2021-11-22,5.611760934012141,5.480669130066767,5.739923598679745
2021-11-23,5.611622437940009,5.484325591844358,5.7541586191943175
2021-11-24,5.613443676982901,5.470966908307481,5.741759236829103
2021-11-25,5.611720471523871,5.484992447504505,5.747600824665229
2021-11-26,5.614889798215145,5.489892240277941,5.737158612136331
2021-11-29,5.623752560196147,5.494918322611895,5.741356682309057
2021-11-30,5.621889386877411,5.496000499480378,5.758010062419294
2021-12-01,5.621722418026048,5.496754366468145,5.751449044545158
2021-12-02,5.617818113460123,5.4882267321307605,5.742243429588097
2021-12-03,5.618684612241545,5.494181665343031,5.749524527044046
2021-12-06,5.620588606066415,5.495768103656375,5.752472080649579
2021-12-07,5.616593279976639,5.489043490753887,5.755150605834969
2021-12-08,5.614473559134915,5.485316252995832,5.741666462490074
2021-12-09,5.60883498494815,5.478809496709949,5.739064294980367
2021-12-10,5.608215386962965,5.481607194839292,5.73809138615601
2021-12-13,5.607298412098267,5.484144691390597,5.732424056935186
2021-12-14,5.602908510679553,5.472782807552776,5.7224505095569045
2021-12-15,5.6006436736065615,5.472299544995896,5.728716390171195
2021-12-16,5.595082852798072,5.465867621357724,5.720406415145358
2021-12-17,5.59473033467845,5.477801104067869,5.714751337263016
2021-12-20,5.595337658702106,5.466373093237142,5.723895895384281
2021-12-21,5.591543307571042,5.45199986464059,5.721727248067771
2021-12-22,5.5898381492372,5.457570698655777,5.705108666381255
2021-12-23,5.58475475474853,5.467913501954306,5.706648611999341
2021-12-24,5.584753871788186,5.457551407536637,5.710791183154544
2021-12-27,5.585293182621865,5.454239650931478,5.716476205220256
2021-12-28,5.581008144042151,5.45370768740428,5.708375339219175
2021-12-29,5.578548321396943,5.4533272899341245,5.711270252838132
2021-12-30,5.572439259212419,5.44749270418886,5.7020998110615055
2021-12-31,5.571142113987005,5.4452914872776095,5.70552689772615
2022-01-03,5.566279122140446,5.432081565627042,5.694432101826721
2022-01-04,5.559757154104354,5.438131940022089,5.686067484038034
2022-01-05,5.554889723137166,5.419553038603313,5.678268032703099
2022-01-06,5.546236832828619,5.414995937815659,5.677839997376579
2022-01-07,5.5422966664222235,5.410369971043888,5.6663314133631415
2022-01-10,5.529295394147436,5.405649921136989,5.661309222435545
2022-01-11,5.520117378433376,5.392626356500419,5.647641982694495
2022-01-12,5.512680964772777,5.392853513960178,5.633001368762203
2022-01-13,5.498703581785321,5.380914733805269,5.613937626391296
2022-01-14,5.489583542852857,5.359247586603829,5.621880705624026
2022-01-17,5.46211094028167,5.337194402836881,5.597511851358524
2022-01-18,5.448508270248426,5.325734559674373,5.572381598864928
2022-01-19,5.436856492664658,5.314583969518048,5.557661344384403
2022-01-20,5.421745640644968,5.289425904847552,5.538550706335852
2022-01-21,5.411696240037494,5.273861372004499,5.543863880125679
2022-01-24,5.382571981639537,5.250922991837159,5.513550626042048
2022-01-25,5.368758572044605,5.242576245034911,5.500403033110772
2022-01-26,5.35704425841106,5.235799216864144,5.492969373508706
2022-01-27,5.3420062608630285,5.217770513974442,5.460073088882829
2022-01-28,5.332153366740236,5.208946105875346,5.458565269912339
2022-01-31,5.304270290966183,5.186505221121064,5.432839564159606
2022-02-01,5.291069358263588,5.154790696346923,5.421803261767894
2022-02-02,5.280064110211207,5.150365646031177,5.396334789830608
2022-02-03,5.265833940438379,5.14947684752531,5.393772361487935
2022-02-04,5.256892079976341,5.121835047289558,5.388234071471074
2022-02-07,5.232430642444041,5.11589965703169,5.368792428821585
2022-02-08,5.220627037388301,5.102123241951123,5.3455009307085755
2022-02-09,5.2111607686113635,5.083190423457263,5.342658321525136
2022-02-10,5.198617342634883,5.075217403792969,5.32749374104392
2022-02-11,5.191513768628236,5.06301205459971,5.327133019248847
2022-02-14,5.173463833258762,5.045994702398003,5.297219103083132
2022-02-15,5.164070917586048,5.047061632719578,5.284489981259466
2022-02-16,5.157127213316353,5.038258238629646,5.285754808677339
2022-02-17,5.147195407820284,5.024012836598969,5.276364988012102
2022-02-18,5.1427643758868715,5.019439092533696,5.26804021381941
2022-02-21,5.132742210734666,5.014174271862209,5.265090621588057
2022-02-22,5.125889115402564,4.999570631568933,5.254538571932099
2022-02-23,5.121339588916663,4.992793194969975,5.253693863556383
2022-02-24,5.1136070963624505,4.9886889828659235,5.242545449473875
2022-02-25,5.111131114849025,4.989441997421699,5.2449787431695825
2022-03-02,5.094239082795101,4.9657838458393195,5.22721663875884
2022-03-03,5.086111777386546,4.970330809599496,5.206786961654049
2022-03-04,5.082754016441306,4.959013119571839,5.212322853793471
2022-03-07,5.071086288512286,4.941518387807187,5.19682882177521
2022-03-08,5.061971331841033,4.931413629523463,5.189257946521321
2022-03-09,5.054296371718534,4.922348954132559,5.178211474171303
2022-03-10,5.042596117564186,4.913982273131575,5.169947317262283
2022-03-11,5.035348873861915,4.91119180508099,5.163073114293787
2022-03-14,5.033745048113733,4.910975498895882,5.170528944306933
2022-03-15,5.027818640163609,4.898339738253151,5.163298070647574
2022-03-16,5.023383135530116,4.902342918335712,5.148338263992496
2022-03-17,5.015055832150487,4.891752991703319,5.140760808406715
2022-03-18,5.011396544220894,4.884894956798195,5.143301106348322
2022-03-21,4.999630470719586,4.871830096033054,5.126601107675749
2022-03-22,4.991222573016694,4.858216461091508,5.110120280573857
2022-03-23,4.984848798916846,4.85259054181509,5.114020479158632
2022-03-24,4.9751650834044705,4.853537593105047,5.105207061532753
2022-03-25,4.970758018090552,4.844658077941411,5.097347168071341
2022-03-28,4.960477055339254,4.8285899301361175,5.085989375384683
2022-03-29,4.9537672399797295,4.836316624357416,5.085672384340208
2022-03-30,4.949641185277512,4.819009744774454,5.085511869412839
2022-03-31,4.942705753434377,4.817259348808751,5.080202683879795
2022-04-01,4.941487889795192,4.807216306613357,5.062735471832412
2022-04-04,4.942694750154456,4.806125161369169,5.059200940791098
2022-04-05,4.940181392259411,4.80728095391829,5.065341323559124
2022-04-06,4.940289978152317,4.813473718180961,5.067441011938273
2022-04-07,4.937538951083767,4.808326426717283,5.063350052760331
2022-04-08,4.940368899907194,4.8123929064393,5.069846839214979
2022-04-11,4.952107675224917,4.827743583013035,5.081545775143052
2022-04-12,4.952339957171936,4.813847097348009,5.080137390820756
2022-04-13,4.954721115044973,4.837348935372206,5.085401332274785
2022-04-14,4.953731745971355,4.828533719203923,5.0833122748730375
2022-04-18,4.96991243523232,4.841128528293185,5.096657704961793
2022-04-19,4.9692168950215185,4.834859087760538,5.092150264667377
2022-04-20,4.970190690953848,4.838523938854224,5.087065280961253
2022-04-22,4.96919151541053,4.843197768340388,5.100736464632535
2022-04-25,4.972997470810553,4.844247225686427,5.104954910202318
2022-04-26,4.9692101211970945,4.836032074200673,5.093439804422767
2022-04-27,4.967052546509854,4.831620367378081,5.087358939557539
2022-04-28,4.961120564769202,4.8377046678449,5.093510426254983
2022-04-29,4.959949470352859,4.836855050813759,5.088721004148366
2022-05-02,4.955912824600429,4.821985628603518,5.0781654519719694
2022-05-03,4.950057054434799,4.829886157797683,5.084815362075707
2022-05-04,4.9461601997642966,4.813634434062489,5.063197425985255
2022-05-05,4.938837221827814,4.815131173821434,5.066964823260746
2022-05-06,4.936632450613837,4.808493738703563,5.063829981606746
2022-05-09,4.931581708949795,4.797400042885669,5.064614512637516
2022-05-10,4.926019344819117,4.796490835907879,5.059013050239224
2022-05-11,4.926979791122782,4.799934330661684,5.050814887301168
2022-05-12,4.92473787476155,4.790835064229131,5.0499348099574695
2022-05-13,4.927793292205087,4.802312418695605,5.0573690751859655
2022-05-16,4.93911834618012,4.8179961467759576,5.072297875391902
2022-05-17,4.93905284049714,4.806420459215456,5.071970109346307
2022-05-18,4.9411544473721705,4.8171798861678825,5.059546846119958
2022-05-19,4.939958742646787,4.82174043905925,5.071821181005226
2022-05-20,4.943931970013541,4.816681102216813,5.068255616514452
2022-05-23,4.957008304544913,4.829410420894667,5.0866971537062
2022-05-24,4.957153599014923,4.831565747107274,5.0936328930259975
2022-05-25,4.959280154443349,4.829716872375033,5.1024803901981315
2022-05-26,4.957935835224488,4.8231270030632745,5.079829831772215
2022-05-27,4.961606574650513,4.841164963227274,5.0906791190812175
2022-05-30,4.973144438336205,4.846797419714291,5.097555376055476
2022-05-31,4.972688866048015,4.838257505087031,5.095003516964434
2022-06-01,4.974240022406421,4.853645813422536,5.1083235820797075
2022-06-02,4.972389751789154,4.847442308942453,5.099626158352239
2022-06-03,4.975667597422479,4.840911678129348,5.101131363932062
2022-06-06,4.987107901086429,4.849168326193792,5.107596475375048
2022-06-07,4.987094802318619,4.8537677964574755,5.119566771921419
2022-06-08,4.989369721053717,4.8611161800333695,5.116524262276192
2022-06-09,4.988540891789305,4.858479651081393,5.110724470039049
2022-06-10,4.993146825808894,4.873253876157841,5.1162219810327905
2022-06-13,5.0103845034767565,4.885636714229298,5.1304942510381
2022-06-14,5.012860813380175,4.882815668489482,5.132943004046247
2022-06-15,5.01786180815473,4.8974133707938465,5.148148756782647
2022-06-17,5.0276569698323,4.904051100068617,5.150353490598341
2022-06-20,5.054679503153922,4.921910560451609,5.183578717764167
2022-06-21,5.060425554309093,4.9301891648081,5.190439840658356
2022-06-22,5.068617241528623,4.938605465967706,5.191591836921189
2022-06-23,5.073779895598935,4.946925986149037,5.2037235007512885
2022-06-24,5.084366537186189,4.951338147353573,5.210424359404254
2022-06-27,5.118629906709404,4.99426031482772,5.24739370371534
2022-06-28,5.126206570820632,4.995840905344664,5.253458404722194
2022-06-29,5.13589922669221,5.004511752037843,5.258934844786809
2022-06-30,5.1422199235003125,5.014375685415707,5.273817828038023
2022-07-01,5.153614944876303,5.02576125490796,5.282085441350705
2022-07-04,5.188232279124228,5.05343055189022,5.319592214434416
2022-07-05,5.195274065770521,5.071046742195509,5.33033992163047
2022-07-06,5.204136443340841,5.075498585873514,5.3381299681543375
2022-07-07,5.209355930253828,5.07996264884137,5.332532188233931
2022-07-08,5.215535220331448,5.090418966074867,5.343758190640397
2022-07-11,5.23333861574172,5.106098429054842,5.3590646654700675
2022-07-12,5.234487175238047,5.107591718739561,5.364868040987253
2022-07-13,5.237360401457772,5.105476137615358,5.358128526779762
2022-07-14,5.236521341679943,5.11896635718662,5.3637317836744725
2022-07-15,5.240467627848667,5.106607251592525,5.36692407638383
2022-07-18,5.251498631650383,5.122516880326108,5.372423171420599
2022-07-19,5.250416000790253,5.11997790258743,5.37301375141377
2022-07-20,5.251088963262668,5.113219594268791,5.385289097170869
2022-07-21,5.248087099388666,5.117746450912522,5.378525931763522
2022-07-22,5.249912284213749,5.118103081746538,5.380677132849228
2022-07-25,5.254848122653357,5.1374084442166845,5.373804812725576
2022-07-26,5.251824656593695,5.1201901121271485,5.379766048424586
2022-07-27,5.250602665584228,5.121606961526561,5.375836694553689
2022-07-28,5.24575290749063,5.121576109336203,5.3770189564406055
2022-07-29,5.2457796924054625,5.115273313965442,5.37933115358128
2022-08-01,5.2456674555577365,5.109792360658367,5.362671678050704
2022-08-02,5.241103670783158,5.11796922204909,5.365675720784298
2022-08-03,5.238430977281367,5.113959897171479,5.37299986274806
2022-08-04,5.232233979598495,5.102962207869967,5.343749606995485
2022-08-05,5.231032287998966,5.100453701808635,5.354752714718051
2022-08-08,5.228112143654712,5.111200446230865,5.350596646741535
2022-08-09,5.222959785090537,5.093477066636572,5.358791354823694
2022-08-10,5.219897305454669,5.09638292905395,5.344305896001627
2022-08-11,5.2135214902095415,5.085807152572788,5.346790124999951
2022-08-12,5.212361253459805,5.079404967550729,5.334640816485932
2022-08-15,5.210924273728809,5.075754493360766,5.330195814873424
2022-08-16,5.206709595180605,5.078524977565272,5.323633756988342
2022-08-17,5.204789454528752,5.080893963737751,5.330938373703725
2022-08-18,5.199742851859266,5.076220861259811,5.328101944358666
2022-08-19,5.20007595429068,5.073695979861523,5.325847214050503
2022-08-22,5.20380922914607,5.073935222311643,5.336661148121781
2022-08-23,5.201431506122687,5.079687867731634,5.335699895998099
2022-08-24,5.2013403246017536,5.056839047758029,5.33546915599334
2022-08-25,5.198073898338362,5.073908793180319,5.319093581781691
2022-08-26,5.200097816512789,5.0768019858288636,5.323509315062438
2022-08-29,5.207988883889249,5.085153699961346,5.325975870411338
2022-08-30,5.206583172601062,5.077290618919145,5.336670612457517
2022-08-31,5.207214884001186,5.076681386673716,5.331418540968135
2022-09-01,5.204406366120992,5.076531767580207,5.324276439913457
2022-09-02,5.205103353522806,5.086822750280919,5.341955166699641
2022-09-05,5.207408555521212,5.085116416238057,5.341597704986731
2022-09-06,5.203659340560544,5.072742635212904,5.330910014276717
2022-09-08,5.196254036501962,5.064866940596661,5.331014573395535
2022-09-09,5.1956629671866565,5.074919360377596,5.323697417171508
2022-09-12,5.193989415105481,5.074956752896561,5.320128402976225
2022-09-13,5.189068977005497,5.067809237194926,5.305005374989334
2022-09-14,5.186168675904544,5.072765256781051,5.314913636302257
2022-09-15,5.179907659729255,5.049135091503232,5.306242025723858
2022-09-16,5.178842570296934,5.04939328260667,5.297264031429827
2022-09-19,5.177915408455151,5.055467353517054,5.310721833394981
2022-09-20,5.17407498726072,5.054400959580288,5.2952668427973615
2022-09-21,5.172700176067945,5.050551767479071,5.299222541406357
2022-09-22,5.168411475015575,5.039294388077704,5.294814348869207
2022-09-23,5.169755013994791,5.0332054285291035,5.300558182670082
2022-09-26,5.178386616713471,5.05089446274252,5.3096175275776645
2022-09-27,5.1783574108719925,5.053138070914287,5.301138787137888
2022-09-28,5.181003736563169,5.048168114323562,5.308467792726899
2022-09-29,5.180871220839921,5.059289433938177,5.306299930291584
2022-09-30,5.186424329223492,5.056715841549051,5.312838558908149
2022-10-03,5.207125510064482,5.095888716884577,5.343516139918784
2022-10-04,5.2106334553546425,5.089142536193734,5.343209081193986
2022-10-05,5.216428412467818,5.087543329321132,5.354461014981371
2022-10-06,5.218975902383479,5.087597249139755,5.355410141740191
2022-10-07,5.226668032231462,5.098959679618263,5.358741143712589
2022-10-10,5.249972206716168,5.11370615130489,5.377719294328744
2022-10-11,5.252949850550317,5.127512766224388,5.383073653347198
2022-10-13,5.258057850441118,5.136828200610887,5.3890966472691995
2022-10-14,5.263074142877624,5.137317230238122,5.391081568962848
2022-10-17,5.274608872284508,5.15119908282148,5.398530006967838
2022-10-18,5.272635939505427,5.140600457746823,5.406347030908117
2022-10-19,5.27185021140649,5.1414150038558,5.398232498631056
2022-10-20,5.26682272484501,5.142014763100007,5.390125911616708
2022-10-21,5.266073828198111,5.138220534984504,5.3912369779614115
2022-10-24,5.260425504044972,5.129337173769095,5.38426754417663
2022-10-25,5.25313649870436,5.122909927597864,5.383886506501258
2022-10-26,5.2474194672694345,5.109830576776254,5.371274217738195
2022-10-27,5.237942895281581,5.115193855277933,5.372252302328607
2022-10-28,5.233314836820469,5.100674757436083,5.353451868743299
2022-10-31,5.220140489410002,5.092578513218631,5.348869549514215
2022-11-01,5.211431611744211,5.087150836853105,5.336750750249156
